"","X1","committee_name","contributor_occupation","college"
"19703",19703,"ACTBLUE","GRADUATE STUDENT","OhioStateU"
"19704",19704,"ACTBLUE","GRADUATE STUDENT","OhioStateU"
"19705",19705,"ACTBLUE","PROGRAM MANAGER","OhioStateU"
"19706",19706,"ACTBLUE","PROGRAM MANAGER","OhioStateU"
"19707",19707,"ACTBLUE","PROFESSOR","KenyonC"
"19708",19708,"ACTBLUE","EDUCATIONAL DISCIPLINE","OhioStateU"
"19709",19709,"ACTBLUE","FUNDRAISING","OhioStateU"
"19710",19710,"ACTBLUE","COMPUTER NETWORK ADMINISTRATOR","OberlinC"
"19711",19711,"ACTBLUE","AN IT MANAGER","OberlinC"
"19712",19712,"ACTBLUE","AN IT MANAGER","OberlinC"
"19713",19713,"ACTBLUE","EDUCATOR","OberlinC"
"19714",19714,"ACTBLUE","PROJECT MANAGEMENT","OhioStateU"
"19715",19715,"ACTBLUE","ADMINISTRATIVE ASSISTANT","OhioStateU"
"19716",19716,"ACTBLUE","TEACHER","BowlingGreenU"
"19717",19717,"ACTBLUE","TEACHER","BowlingGreenU"
"19718",19718,"ACTBLUE","DESIGN ENGINEER","OhioStateU"
"19719",19719,"ACTBLUE","PROFESSOR","OhioStateU"
"19720",19720,"ACTBLUE","RETIRED PROFESSOR","OhioStateU"
"19721",19721,"ACTBLUE","FACULTY","OberlinC"
"19722",19722,"ACTBLUE","PROGRAM ASSISTANT","OhioStateU"
"19723",19723,"ACTBLUE","GRADUATE COORDINATOR","OhioStateU"
"19724",19724,"ACTBLUE","ASSOCIATE DEAN","OberlinC"
"19725",19725,"ACTBLUE","FACULTY","OberlinC"
"19726",19726,"ACTBLUE","UNIVERSITY PROFESSOR","OhioStateU"
"19727",19727,"ACTBLUE","PROFESSOR","OhioStateU"
"19728",19728,"ACTBLUE","PROFESSOR","OhioStateU"
"19729",19729,"ACTBLUE","DENTAL HYGIENIST","OhioStateU"
"19730",19730,"ACTBLUE","DEVELOPMENT ASSOCIATE","OhioStateU"
"19731",19731,"ACTBLUE","ASSISTANT PROFESSOR","OhioStateU"
"19732",19732,"ACTBLUE","ASSISTANT PROFESSOR","OhioStateU"
"19733",19733,"ACTBLUE","UNIVERSITY PROFESSOR","OhioStateU"
"19734",19734,"ACTBLUE","UNIVERSITY PROFESSOR","OhioStateU"
"19735",19735,"ACTBLUE","ACADEMIC ADVISOR","OhioStateU"
"19736",19736,"ACTBLUE","ACADEMIC ADVISOR","OhioStateU"
"19737",19737,"ACTBLUE","UNIVERSITY PROFESSOR","OhioStateU"
"19738",19738,"ACTBLUE","UNIVERSITY PROFESSOR","OhioStateU"
"19739",19739,"ACTBLUE","UNIVERSITY PROFESSOR","OhioStateU"
"19740",19740,"ACTBLUE","PHYSICIST","OhioStateU"
"19741",19741,"ACTBLUE","LIBRARIAN","OhioStateU"
"19742",19742,"ACTBLUE","CUSTODIAL WORKER","OhioStateU"
"19743",19743,"ACTBLUE","PROFESSOR","OberlinC"
"19744",19744,"ACTBLUE","PROFESSOR","OhioStateU"
"19745",19745,"ACTBLUE","ENVIRONMENTAL COMPLIANCE","OhioStateU"
"19746",19746,"ACTBLUE","ENVIRONMENTAL COMPLIANCE","OhioStateU"
"19747",19747,"ACTBLUE","UNIVERSITY PROFESSOR","OhioStateU"
"19748",19748,"ACTBLUE","COMPUTER SYSTEMS ENGINEER","OhioStateU"
"19749",19749,"ACTBLUE","PROFESSOR","OhioStateU"
"19750",19750,"ACTBLUE","UNIVERSITY PROFESSOR","OhioStateU"
"19751",19751,"ACTBLUE","ARCHIVIST","BowlingGreenU"
"19752",19752,"ACTBLUE","ARCHIVIST","BowlingGreenU"
"19753",19753,"ACTBLUE","TEACHER","BowlingGreenU"
"19754",19754,"ACTBLUE","SECRETARY","OhioStateU"
"19755",19755,"ACTBLUE","SECRETARY","OhioStateU"
"19756",19756,"ACTBLUE","ENVIRONMENTAL COMPLIANCE","OhioStateU"
"19757",19757,"ACTBLUE","GRADUATE STUDENT","OhioStateU"
"19758",19758,"ACTBLUE","DEVELOPMENT","OhioStateU"
"19759",19759,"ACTBLUE","MENTAL HEALTH CLINICAL NURSE SPECIALIS","OhioStateU"
"19760",19760,"ACTBLUE","COLLEGE ADMINISTRATOR","OberlinC"
"19761",19761,"ACTBLUE","COLLEGE ADMINISTRATOR","OberlinC"
"19762",19762,"ACTBLUE","COLLEGE ADMINISTRATOR","OberlinC"
"19763",19763,"ACTBLUE","TEACHER","OhioStateU"
"19764",19764,"ACTBLUE","TEACHER","OhioStateU"
"19765",19765,"ACTBLUE","SPONSORED PROGRAM OFFICER","OhioStateU"
"19766",19766,"ACTBLUE","FACULTY","OberlinC"
"19767",19767,"ACTBLUE","EDUCATOR","OhioStateU"
"19768",19768,"ACTBLUE","PROFESSOR","BowlingGreenU"
"19769",19769,"ACTBLUE","SCIENTIST-RETIRED PROF. EMERITA","UToledo"
"19770",19770,"ACTBLUE","SCIENTIST-RETIRED PROF. EMERITA","UToledo"
"19771",19771,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"19772",19772,"ACTBLUE","FACULTY","OberlinC"
"19773",19773,"ACTBLUE","PROFESSOR","UToledo"
"19774",19774,"ACTBLUE","RESEARCH ASSISTANT","OhioStateU"
"19775",19775,"ACTBLUE","RESEARCH ASSISTANT","OhioStateU"
"19776",19776,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"19777",19777,"ACTBLUE","RESEARCHER","UToledo"
"19778",19778,"ACTBLUE","PROFESSOR","OberlinC"
"19779",19779,"ACTBLUE","TEACHER","OberlinC"
"19780",19780,"ACTBLUE","GENETICS RESEARCH","OhioStateU"
"19781",19781,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"19782",19782,"ACTBLUE","FACULTY","OhioStateU"
"19783",19783,"ACTBLUE","FACULTY","OhioStateU"
"19784",19784,"ACTBLUE","FACULTY","OhioStateU"
"19785",19785,"ACTBLUE","GRADUATE STUDENT","OhioStateU"
"19786",19786,"ACTBLUE","GRADUATE STUDENT","OhioStateU"
"19787",19787,"ACTBLUE","PHYSICIAN","OhioStateU"
"19788",19788,"ACTBLUE","RESEARCHER","OhioStateU"
"19789",19789,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"19790",19790,"ACTBLUE","PROFESSOR","OhioStateU"
"19791",19791,"ACTBLUE","PROFESSOR","OhioStateU"
"19792",19792,"ACTBLUE","PROFESSOR","OhioStateU"
"19793",19793,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"19794",19794,"ACTBLUE","STUDENT","OberlinC"
"19795",19795,"ACTBLUE","LIBRARIAN","OhioStateU"
"19796",19796,"ACTBLUE","SECRETARY","BowlingGreenU"
"19797",19797,"ACTBLUE","ARCHIVIST","BowlingGreenU"
"19798",19798,"ACTBLUE","PROFESSOR","OhioStateU"
"19799",19799,"ACTBLUE","PROFESSOR","OhioStateU"
"19800",19800,"ACTBLUE","REGISTERED NURSE","OhioStateU"
"19801",19801,"ACTBLUE","PROFESSOR","OhioStateU"
"19802",19802,"ACTBLUE","PROFESSOR","OhioStateU"
"19803",19803,"ACTBLUE","GENETICS RESEARCH","OhioStateU"
"19804",19804,"ACTBLUE","PROFESSOR","OhioStateU"
"19805",19805,"ACTBLUE","FACULTY","OhioStateU"
"19806",19806,"ACTBLUE","RN","OhioStateU"
"19807",19807,"ACTBLUE","UNIVERSITY PROFESSOR","OhioStateU"
"19808",19808,"ACTBLUE","PROFESSOR","KenyonC"
"19809",19809,"ACTBLUE","PROFESSOR","OberlinC"
"19810",19810,"ACTBLUE","WRITER","OhioStateU"
"19811",19811,"ACTBLUE","PROFESSOR","OhioStateU"
"19812",19812,"ACTBLUE","PROGRAM ASSISTANT","OhioStateU"
"19813",19813,"ACTBLUE","PROGRAM ASSISTANT","OhioStateU"
"19814",19814,"ACTBLUE","RESEARCH ASSISTANT","OhioStateU"
"19815",19815,"ACTBLUE","PROFESSOR","OberlinC"
"19816",19816,"ACTBLUE","PROFESSOR","OberlinC"
"19817",19817,"ACTBLUE","PROFESSOR","OberlinC"
"19818",19818,"ACTBLUE","ADMINISTRATIVE ASSOCIATE","OhioStateU"
"19819",19819,"ACTBLUE","PROFESSOR","KenyonC"
"19820",19820,"ACTBLUE","RN","OhioStateU"
"19821",19821,"ACTBLUE","RN","OhioStateU"
"19822",19822,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"19823",19823,"ACTBLUE","RESEARCH TECHNOLOGIST","OhioStateU"
"19824",19824,"ACTBLUE","GRADUATE STUDENT","OhioStateU"
"19825",19825,"ACTBLUE","PROFESSOR","OhioStateU"
"19826",19826,"ACTBLUE","PROFESSOR","OhioStateU"
"19827",19827,"ACTBLUE","STUDENT","OberlinC"
"19828",19828,"ACTBLUE","PROFESSOR","KenyonC"
"19829",19829,"ACTBLUE","SECRETARY","OhioStateU"
"19830",19830,"ACTBLUE","SCIENTIST/PROFESSOR","OhioStateU"
"19831",19831,"ACTBLUE","COLLEGE ADMINISTRATOR","OberlinC"
"19832",19832,"ACTBLUE","PROFESSOR","OhioStateU"
"19833",19833,"ACTBLUE","PROFESSOR","OberlinC"
"19834",19834,"ACTBLUE","ARTIST/PROFESSOR","OWesleyanU"
"19835",19835,"ACTBLUE","PHARMACY EDUCATION","UToledo"
"19836",19836,"ACTBLUE","ARCHIVIST","BowlingGreenU"
"19837",19837,"ACTBLUE","ARCHIVIST","BowlingGreenU"
"19838",19838,"ACTBLUE","PROFESSOR","OhioStateU"
"19839",19839,"ACTBLUE","PROFESSOR","OhioStateU"
"19840",19840,"ACTBLUE","EDUCATION","OhioStateU"
"19841",19841,"ACTBLUE","GRADUATE TEACHING ASSOCIATE","OhioStateU"
"19842",19842,"ACTBLUE","DENTAL HYGIENIST","OhioStateU"
"19843",19843,"ACTBLUE","DENTAL HYGIENIST","OhioStateU"
"19844",19844,"ACTBLUE","DENTAL HYGIENIST","OhioStateU"
"19845",19845,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"19846",19846,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"19847",19847,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"19848",19848,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"19849",19849,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"19850",19850,"ACTBLUE","PROFESSOR","OhioStateU"
"19851",19851,"ACTBLUE","PROFESSOR","OhioStateU"
"19852",19852,"ACTBLUE","PROFESSOR","OhioStateU"
"19853",19853,"ACTBLUE","PHD STUDENT","OhioStateU"
"19854",19854,"ACTBLUE","PROFESSOR","UToledo"
"19855",19855,"ACTBLUE","DENTAL HYGIENIST","OhioStateU"
"19856",19856,"ACTBLUE","ENVIRONMENTAL COMPLIANCE","OhioStateU"
"19857",19857,"ACTBLUE","PROFESSOR OF DANCE","OhioStateU"
"19858",19858,"ACTBLUE","PROFESSOR","OberlinC"
"19859",19859,"ACTBLUE","COLLEGE ADMINISTRATOR","OberlinC"
"19860",19860,"ACTBLUE","PROFESSOR UNIVERSITY OF TOLEDO","UToledo"
"19861",19861,"ACTBLUE","RESEARCH ASSISTANT","OhioStateU"
"19862",19862,"ACTBLUE","PROFESSOR","OberlinC"
"19863",19863,"ACTBLUE","REGISTERED NURSE","OhioStateU"
"19864",19864,"ACTBLUE","FACULTY","OhioStateU"
"19865",19865,"ACTBLUE","LIBRARIAN","OhioStateU"
"19866",19866,"ACTBLUE","PROFESSOR","OhioStateU"
"19867",19867,"ACTBLUE","EMERITUS PROFESSOR","OhioStateU"
"19868",19868,"ACTBLUE","GRADUATE TEACHING ASSOCIATE","OhioStateU"
"19869",19869,"ACTBLUE","DESIGN ENGINEER","OhioStateU"
"19870",19870,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"19871",19871,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"19872",19872,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"19873",19873,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"19874",19874,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"19875",19875,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"19876",19876,"ACTBLUE","LIBRARIAN","BowlingGreenU"
"19877",19877,"ACTBLUE","PROFESSOR","OhioStateU"
"19878",19878,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"19879",19879,"ACTBLUE","PROFESSOR OF CLASSICS","OhioStateU"
"19880",19880,"ACTBLUE","PROFESSOR","OhioStateU"
"19881",19881,"ACTBLUE","MENTAL HEALTH CLINICAL NURSE SPECIALIS","OhioStateU"
"19882",19882,"ACTBLUE","PART-TIME ADMINISTRATOR","KenyonC"
"19883",19883,"ACTBLUE","PROGRAMMER","OhioStateU"
"19884",19884,"ACTBLUE","PROFESSOR","OberlinC"
"19885",19885,"ACTBLUE","PROFESSOR","OhioStateU"
"19886",19886,"ACTBLUE","PROFESSOR","OhioStateU"
"19887",19887,"ACTBLUE","TEACHER","OhioStateU"
"19888",19888,"ACTBLUE","TEACHER","OhioStateU"
"19889",19889,"ACTBLUE","TEACHER","OhioStateU"
"19890",19890,"ACTBLUE","LIBRARIAN","BowlingGreenU"
"19891",19891,"ACTBLUE","STUDENT/RESEARCH ASSISTANT","OhioStateU"
"19892",19892,"ACTBLUE","PROFESSOR","OberlinC"
"19893",19893,"ACTBLUE","GRADUATE STUDENT","OhioStateU"
"19894",19894,"ACTBLUE","LIBRARIAN","BowlingGreenU"
"19895",19895,"ACTBLUE","PROFESSOR","OhioStateU"
"19896",19896,"ACTBLUE","ENGLISH LECTURER","OhioStateU"
"19897",19897,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"19898",19898,"ACTBLUE","GRADUATE TEACHING ASSOCIATE","OhioStateU"
"19899",19899,"ACTBLUE","PROFESSOR","OhioStateU"
"19900",19900,"ACTBLUE","TEACHER","KenyonC"
"19901",19901,"ACTBLUE","PROFESSOR","OhioStateU"
"19902",19902,"ACTBLUE","ARTIST/PROFESSOR","OWesleyanU"
"19903",19903,"ACTBLUE","ACADEMIC ADVISOR","OhioStateU"
"19904",19904,"ACTBLUE","ACADEMIC ADVISOR","OhioStateU"
"19905",19905,"ACTBLUE","ACADEMIC ADVISOR","OhioStateU"
"19906",19906,"ACTBLUE","ACADEMIC ADVISOR","OhioStateU"
"19907",19907,"ACTBLUE","ACADEMIC ADVISOR","OhioStateU"
"19908",19908,"ACTBLUE","PROFESSOR","KenyonC"
"19909",19909,"ACTBLUE","PROFESSOR","KenyonC"
"19910",19910,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"19911",19911,"ACTBLUE","ENGINEER","OhioStateU"
"19912",19912,"ACTBLUE","ACADEMIC ADVISOR","OhioStateU"
"19913",19913,"ACTBLUE","COLLEGE PROFESSOR","OberlinC"
"19914",19914,"ACTBLUE","PROFESSOR/SCIENTIST","OhioStateU"
"19915",19915,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"19916",19916,"ACTBLUE","ARTIST","OhioStateU"
"19917",19917,"ACTBLUE","PROFESSOR","KenyonC"
"19918",19918,"ACTBLUE","PROFESSOR","KenyonC"
"19919",19919,"ACTBLUE","HIGHER EDUCATION ADMINISTRATOR","OberlinC"
"19920",19920,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"19921",19921,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"19922",19922,"ACTBLUE","RN","OhioStateU"
"19923",19923,"ACTBLUE","REGISTERED NURSE","OhioStateU"
"19924",19924,"ACTBLUE","ADMINISTRATION","OhioStateU"
"19925",19925,"ACTBLUE","LECTURER","OhioStateU"
"19926",19926,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"19927",19927,"ACTBLUE","STUDENT","OberlinC"
"19928",19928,"ACTBLUE","TEACHER","OhioStateU"
"19929",19929,"ACTBLUE","ADJUNCT ASSISTANT PROFESSOR","OhioStateU"
"19930",19930,"ACTBLUE","ADJUNCT ASSISTANT PROFESSOR","OhioStateU"
"19931",19931,"ACTBLUE","PROFESSOR","OhioStateU"
"19932",19932,"ACTBLUE","STUDENT/RESEARCH ASSISTANT","OhioStateU"
"19933",19933,"ACTBLUE","ART HISTORIAN / PROFESSOR","OhioStateU"
"19934",19934,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"19935",19935,"ACTBLUE","PROFESSOR","OberlinC"
"19936",19936,"ACTBLUE","PROFESSOR","OhioStateU"
"19937",19937,"ACTBLUE","PROGRAM MANAGER","OhioStateU"
"19938",19938,"ACTBLUE","TEACHER","OberlinC"
"19939",19939,"ACTBLUE","FACULTY MEMBER","OhioStateU"
"19940",19940,"ACTBLUE","STUDENT","OhioStateU"
"19941",19941,"ACTBLUE","STUDENT","OhioStateU"
"19942",19942,"ACTBLUE","UNIVERSITY ADMINISTRATION","OhioStateU"
"19943",19943,"ACTBLUE","PROFESSOR","KenyonC"
"19944",19944,"ACTBLUE","UNIVERSITY PROFESSOR","OhioStateU"
"19945",19945,"ACTBLUE","UNIVERSITY PROFESSOR","OhioStateU"
"19946",19946,"ACTBLUE","UNIVERSITY PROFESSOR","OhioStateU"
"19947",19947,"ACTBLUE","GRADUATE TEACHING ASSOCIATE","OhioStateU"
"19948",19948,"ACTBLUE","RESEARCHER","OhioStateU"
"19949",19949,"ACTBLUE","PROFESSOR","OhioStateU"
"19950",19950,"ACTBLUE","PHD STUDENT","OhioStateU"
"19951",19951,"ACTBLUE","REGISTERED NURSE OHIO","OhioStateU"
"19952",19952,"ACTBLUE","PROGRAM MANAGER","OhioStateU"
"19953",19953,"ACTBLUE","PROFESSOR","OhioStateU"
"19954",19954,"ACTBLUE","DENTAL HYGIENIST","OhioStateU"
"19955",19955,"ACTBLUE","PROFESSOR","OhioStateU"
"19956",19956,"ACTBLUE","PROFESSOR","OhioStateU"
"19957",19957,"ACTBLUE","ASSISTANT DIRECTOR, ADMISSIONS","KenyonC"
"19958",19958,"ACTBLUE","TEACHER","BowlingGreenU"
"19959",19959,"ACTBLUE","ASSOCIATE PROFESSOR","BowlingGreenU"
"19960",19960,"ACTBLUE","ASSOCIATE PROFESSOR","BowlingGreenU"
"19961",19961,"ACTBLUE","TEACHER","OhioStateU"
"19962",19962,"ACTBLUE","PROFESSOR","OhioStateU"
"19963",19963,"ACTBLUE","LIBRARIAN","OberlinC"
"19964",19964,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"19965",19965,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"19966",19966,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"19967",19967,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"19968",19968,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"19969",19969,"ACTBLUE","ADMINISTRATIVE ASSOCIATE","OhioStateU"
"19970",19970,"ACTBLUE","LIBRARY STAFF","OberlinC"
"19971",19971,"ACTBLUE","ADMIN","OhioStateU"
"19972",19972,"ACTBLUE","PHYSICIAN","OhioStateU"
"19973",19973,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"19974",19974,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"19975",19975,"ACTBLUE","ACADEMIC ADVISOR","OhioStateU"
"19976",19976,"ACTBLUE","ACADEMIC ADVISOR","OhioStateU"
"19977",19977,"ACTBLUE","ACADEMIC ADVISOR","OhioStateU"
"19978",19978,"ACTBLUE","GENETICS RESEARCH","OhioStateU"
"19979",19979,"ACTBLUE","STUDENT","OhioStateU"
"19980",19980,"ACTBLUE","SYSTEMS SPECIALIST","OhioStateU"
"19981",19981,"ACTBLUE","ARTIST/PROFESSOR","OWesleyanU"
"19982",19982,"ACTBLUE","ACADEMIC ADVISOR","OhioStateU"
"19983",19983,"ACTBLUE","PROFESSOR","OhioStateU"
"19984",19984,"ACTBLUE","PROGRAM MANAGER","OhioStateU"
"19985",19985,"ACTBLUE","GENETICS RESEARCH","OhioStateU"
"19986",19986,"ACTBLUE","PROFESSOR","OhioStateU"
"19987",19987,"ACTBLUE","ADMINISTRATIVE","OhioStateU"
"19988",19988,"ACTBLUE","UNIVERSITY ADMINISTRATION","OhioStateU"
"19989",19989,"ACTBLUE","EDUCATOR","OWesleyanU"
"19990",19990,"ACTBLUE","PROFESSOR","OhioStateU"
"19991",19991,"ACTBLUE","PROFESSOR","OberlinC"
"19992",19992,"ACTBLUE","SCIENTIST-RETIRED PROF. EMERITA","UToledo"
"19993",19993,"ACTBLUE","ACADEMIC ADVISOR","OhioStateU"
"19994",19994,"ACTBLUE","PROFESSOR","OhioStateU"
"19995",19995,"ACTBLUE","VOCATIONAL REHABILITATION SPECIALIST","OhioStateU"
"19996",19996,"ACTBLUE","ARTIST","OhioStateU"
"19997",19997,"ACTBLUE","ASSISTANT PROFESSOR","UToledo"
"19998",19998,"ACTBLUE","PSYCHIATRIST","OhioStateU"
"19999",19999,"ACTBLUE","STUDENT","OhioStateU"
"20000",20000,"ACTBLUE","PROFESSOR","OhioStateU"
"20001",20001,"ACTBLUE","AVP","KenyonC"
"20002",20002,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"20003",20003,"ACTBLUE","ASSISTANT DEAN","OhioStateU"
"20004",20004,"ACTBLUE","ASSOCIATE PROFESSOR","OhioStateU"
"20005",20005,"ACTBLUE","PROFESSOR","KenyonC"
"20006",20006,"ACTBLUE","PROFESSOR","OberlinC"
"20007",20007,"ACTBLUE","PROFESSOR","OberlinC"
"20008",20008,"ACTBLUE","PROFESSOR","OberlinC"
"20009",20009,"ACTBLUE","PROFESSOR","OberlinC"
"20010",20010,"ACTBLUE","STUDENT","UMountUnion"
"20011",20011,"ACTBLUE","EDUCATOR","OhioStateU"
"20012",20012,"ACTBLUE","DIGITAL IMAGING SPECIALIST","OhioStateU"
"20013",20013,"ACTBLUE","ASSISTANT EDITOR","OhioStateU"
"20014",20014,"ACTBLUE","COMPUTER NETWORK ADMINISTRATOR","OberlinC"
"20015",20015,"ACTBLUE","COMPUTER NETWORK ADMINISTRATOR","OberlinC"
"20016",20016,"ACTBLUE","COMPUTER NETWORK ADMINISTRATOR","OberlinC"
"20017",20017,"ACTBLUE","ACADEMIC ADVISOR","OhioStateU"
"20018",20018,"ACTBLUE","GRANTS & CONTRACTS SPECIALIST","OhioStateU"
"20019",20019,"ACTBLUE","STUDENT","KenyonC"
"20020",20020,"ACTBLUE","PROGRAM ASSISTANT","OhioStateU"
"20021",20021,"ACTBLUE","FACULTY","OberlinC"
"20022",20022,"ACTBLUE","COLLEGE PRESIDENT EMERITA","KenyonC"
"20023",20023,"ACTBLUE","PROFESSOR","OhioStateU"
"20024",20024,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"20025",20025,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"20026",20026,"ACTBLUE","PROFESSOR","KenyonC"
"20027",20027,"ACTBLUE","PROFESSOR","KenyonC"
"20028",20028,"ACTBLUE","PROFESSOR","KenyonC"
"20029",20029,"ACTBLUE","PHYSICIST","OhioStateU"
"20030",20030,"ACTBLUE","UNIVERSITY STAFF/ADMINISTRATION","OhioStateU"
"20031",20031,"ACTBLUE","PROFESSOR","OhioStateU"
"20032",20032,"ACTBLUE","FACULTY","OberlinC"
"20033",20033,"ACTBLUE","FACULTY","OberlinC"
"20034",20034,"ACTBLUE","FACULTY","OberlinC"
"20035",20035,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"20036",20036,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"20037",20037,"ACTBLUE","PROFESSOR UNIVERSITY OF TOLEDO","UToledo"
"20038",20038,"ACTBLUE","PROFESSOR","OberlinC"
"20039",20039,"ACTBLUE","DENTAL HYGIENIST","OhioStateU"
"20040",20040,"ACTBLUE","DENTAL HYGIENIST","OhioStateU"
"20041",20041,"ACTBLUE","PROFESSOR","OhioStateU"
"20042",20042,"ACTBLUE","PHYSICIAN","OhioStateU"
"20043",20043,"ACTBLUE","PROFESSOR OF CLASSICS","OhioStateU"
"20044",20044,"ACTBLUE","PROFESSOR OF CLASSICS","OhioStateU"
"20045",20045,"ACTBLUE","PROFESSOR","OhioStateU"
"20046",20046,"ACTBLUE","PROFESSOR","OhioStateU"
"20047",20047,"ACTBLUE","PROFESSOR","OhioStateU"
"20048",20048,"ACTBLUE","GRADUATE STUDENT","OhioStateU"
"20049",20049,"ACTBLUE","STUDEN","OhioStateU"
"20050",20050,"ACTBLUE","FACULTY MEMBER","OhioStateU"
"20051",20051,"ACTBLUE","ENGINEER","OhioStateU"
"20052",20052,"ACTBLUE","PROFESSOR OF CLASSICS","OhioStateU"
"20053",20053,"ACTBLUE","PROGRAM COORDINATOR","OhioStateU"
"20054",20054,"ACTBLUE","GRADUATE STUDENT","BowlingGreenU"
"20055",20055,"ACTBLUE","GRADUATE STUDENT","BowlingGreenU"
"20056",20056,"ACTBLUE","RESEARCH ASSISTANT","OhioStateU"
"20057",20057,"ACTBLUE","PROFESSOR","OhioStateU"
"20058",20058,"ACTBLUE","TESACHER","KenyonC"
"20059",20059,"ACTBLUE","GRADUATE STUDENT","OhioStateU"
"20060",20060,"ACTBLUE","EMERITUS PROFESSOR OF MATHEMATICS (MAN","OhioStateU"
"20061",20061,"ACTBLUE","TEACHING ASSISTANT","BowlingGreenU"
"20062",20062,"ACTBLUE","COLLEGE ADMINISTRATOR","OberlinC"
"20063",20063,"ACTBLUE","PROJECT MANAGEMENT","OhioStateU"
"20064",20064,"ACTBLUE","PHD STUDENT","OhioStateU"
"20065",20065,"ACTBLUE","PROFESSOR","OhioStateU"
"20066",20066,"ACTBLUE","LIBRARIAN","KenyonC"
"20067",20067,"ACTBLUE","SECRETARY","OhioStateU"
"20068",20068,"ACTBLUE","SECRETARY","OhioStateU"
"20069",20069,"ACTBLUE","ADMIN","OhioStateU"
"20070",20070,"ACTBLUE","ADMINISTRATIVE ASSOCIATE","OhioStateU"
"20071",20071,"ACTBLUE","ADMINISTRATIVE ASSOCIATE","OhioStateU"
"20072",20072,"ACTBLUE","DENTAL HYGIENIST","OhioStateU"
"20073",20073,"ACTBLUE","EDUCATOR","OhioStateU"
"20074",20074,"ACTBLUE","SECRETARY","OhioStateU"
"20075",20075,"ACTBLUE","ASSISTANT PROFESSOR","OhioStateU"
"20076",20076,"ACTBLUE","DOCTORAL STUDENT","OhioStateU"
"20077",20077,"ACTBLUE","PROFESSOR","OberlinC"
"20078",20078,"ACTBLUE","PROFESSOR","OhioStateU"
"20079",20079,"ACTBLUE","PROFESSOR","OhioStateU"
"20080",20080,"ACTBLUE","ASTRONOMER","OhioStateU"
"20081",20081,"ACTBLUE","FACULTY","OhioStateU"
"20082",20082,"ACTBLUE","FACULTY","OhioStateU"
"20083",20083,"ACTBLUE","FACULTY","OhioStateU"
"20084",20084,"ACTBLUE","RESOURCE PLANNING ANALYST","OhioStateU"
"20085",20085,"ACTBLUE","RESEARCH ADMINISTRATOR","OhioStateU"
"20086",20086,"ACTBLUE","PROFESSOR","UToledo"
"20087",20087,"ACTBLUE","REGISTERED NURSE","OhioStateU"
"20088",20088,"ACTBLUE","REGISTERED NURSE","OhioStateU"
"20089",20089,"ACTBLUE","REGISTERED NURSE","OhioStateU"
"20090",20090,"ACTBLUE","RECRUITER","OhioStateU"
"20091",20091,"ACTBLUE","ASSISTANT DEAN","UToledo"
"20092",20092,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"20093",20093,"ACTBLUE","PROFESSOR","OhioStateU"
"20094",20094,"ACTBLUE","PROGRAM MANAGER","OhioStateU"
"20095",20095,"ACTBLUE","PROFESSOR","OberlinC"
