"","GEO_TTL","GEO_ID","state","county"
"3046","Wirt County, West Virginia","0500000US54105","54","105"
"3047","Wood County, West Virginia","0500000US54107","54","107"
"3048","Wyoming County, West Virginia","0500000US54109","54","109"
"3049","Adams County, Wisconsin","0500000US55001","55","001"
"3050","Ashland County, Wisconsin","0500000US55003","55","003"
"3051","Barron County, Wisconsin","0500000US55005","55","005"
"3052","Bayfield County, Wisconsin","0500000US55007","55","007"
"3053","Brown County, Wisconsin","0500000US55009","55","009"
"3054","Buffalo County, Wisconsin","0500000US55011","55","011"
"3055","Burnett County, Wisconsin","0500000US55013","55","013"
"3056","Calumet County, Wisconsin","0500000US55015","55","015"
"3057","Chippewa County, Wisconsin","0500000US55017","55","017"
"3058","Clark County, Wisconsin","0500000US55019","55","019"
"3059","Columbia County, Wisconsin","0500000US55021","55","021"
"3060","Crawford County, Wisconsin","0500000US55023","55","023"
"3061","Dane County, Wisconsin","0500000US55025","55","025"
"3062","Dodge County, Wisconsin","0500000US55027","55","027"
"3063","Door County, Wisconsin","0500000US55029","55","029"
"3064","Douglas County, Wisconsin","0500000US55031","55","031"
"3065","Dunn County, Wisconsin","0500000US55033","55","033"
"3066","Eau Claire County, Wisconsin","0500000US55035","55","035"
"3067","Florence County, Wisconsin","0500000US55037","55","037"
"3068","Fond du Lac County, Wisconsin","0500000US55039","55","039"
"3069","Forest County, Wisconsin","0500000US55041","55","041"
"3070","Grant County, Wisconsin","0500000US55043","55","043"
"3071","Green County, Wisconsin","0500000US55045","55","045"
"3072","Green Lake County, Wisconsin","0500000US55047","55","047"
"3073","Iowa County, Wisconsin","0500000US55049","55","049"
"3074","Iron County, Wisconsin","0500000US55051","55","051"
"3075","Jackson County, Wisconsin","0500000US55053","55","053"
"3076","Jefferson County, Wisconsin","0500000US55055","55","055"
"3077","Juneau County, Wisconsin","0500000US55057","55","057"
"3078","Kenosha County, Wisconsin","0500000US55059","55","059"
"3079","Kewaunee County, Wisconsin","0500000US55061","55","061"
"3080","La Crosse County, Wisconsin","0500000US55063","55","063"
"3081","Lafayette County, Wisconsin","0500000US55065","55","065"
"3082","Langlade County, Wisconsin","0500000US55067","55","067"
"3083","Lincoln County, Wisconsin","0500000US55069","55","069"
"3084","Manitowoc County, Wisconsin","0500000US55071","55","071"
"3085","Marathon County, Wisconsin","0500000US55073","55","073"
"3086","Marinette County, Wisconsin","0500000US55075","55","075"
"3087","Marquette County, Wisconsin","0500000US55077","55","077"
"3088","Menominee County, Wisconsin","0500000US55078","55","078"
"3089","Milwaukee County, Wisconsin","0500000US55079","55","079"
"3090","Monroe County, Wisconsin","0500000US55081","55","081"
"3091","Oconto County, Wisconsin","0500000US55083","55","083"
"3092","Oneida County, Wisconsin","0500000US55085","55","085"
"3093","Outagamie County, Wisconsin","0500000US55087","55","087"
"3094","Ozaukee County, Wisconsin","0500000US55089","55","089"
"3095","Pepin County, Wisconsin","0500000US55091","55","091"
"3096","Pierce County, Wisconsin","0500000US55093","55","093"
"3097","Polk County, Wisconsin","0500000US55095","55","095"
"3098","Portage County, Wisconsin","0500000US55097","55","097"
"3099","Price County, Wisconsin","0500000US55099","55","099"
"3100","Racine County, Wisconsin","0500000US55101","55","101"
"3101","Richland County, Wisconsin","0500000US55103","55","103"
"3102","Rock County, Wisconsin","0500000US55105","55","105"
"3103","Rusk County, Wisconsin","0500000US55107","55","107"
"3104","St. Croix County, Wisconsin","0500000US55109","55","109"
"3105","Sauk County, Wisconsin","0500000US55111","55","111"
"3106","Sawyer County, Wisconsin","0500000US55113","55","113"
"3107","Shawano County, Wisconsin","0500000US55115","55","115"
"3108","Sheboygan County, Wisconsin","0500000US55117","55","117"
"3109","Taylor County, Wisconsin","0500000US55119","55","119"
"3110","Trempealeau County, Wisconsin","0500000US55121","55","121"
"3111","Vernon County, Wisconsin","0500000US55123","55","123"
"3112","Vilas County, Wisconsin","0500000US55125","55","125"
"3113","Walworth County, Wisconsin","0500000US55127","55","127"
"3114","Washburn County, Wisconsin","0500000US55129","55","129"
"3115","Washington County, Wisconsin","0500000US55131","55","131"
"3116","Waukesha County, Wisconsin","0500000US55133","55","133"
"3117","Waupaca County, Wisconsin","0500000US55135","55","135"
"3118","Waushara County, Wisconsin","0500000US55137","55","137"
"3119","Winnebago County, Wisconsin","0500000US55139","55","139"
"3120","Wood County, Wisconsin","0500000US55141","55","141"
"3121","Albany County, Wyoming","0500000US56001","56","001"
"3122","Big Horn County, Wyoming","0500000US56003","56","003"
"3123","Campbell County, Wyoming","0500000US56005","56","005"
"3124","Carbon County, Wyoming","0500000US56007","56","007"
"3125","Converse County, Wyoming","0500000US56009","56","009"
"3126","Crook County, Wyoming","0500000US56011","56","011"
"3127","Fremont County, Wyoming","0500000US56013","56","013"
"3128","Goshen County, Wyoming","0500000US56015","56","015"
"3129","Hot Springs County, Wyoming","0500000US56017","56","017"
"3130","Johnson County, Wyoming","0500000US56019","56","019"
"3131","Laramie County, Wyoming","0500000US56021","56","021"
"3132","Lincoln County, Wyoming","0500000US56023","56","023"
"3133","Natrona County, Wyoming","0500000US56025","56","025"
"3134","Niobrara County, Wyoming","0500000US56027","56","027"
"3135","Park County, Wyoming","0500000US56029","56","029"
"3136","Platte County, Wyoming","0500000US56031","56","031"
"3137","Sheridan County, Wyoming","0500000US56033","56","033"
"3138","Sublette County, Wyoming","0500000US56035","56","035"
"3139","Sweetwater County, Wyoming","0500000US56037","56","037"
"3140","Teton County, Wyoming","0500000US56039","56","039"
"3141","Uinta County, Wyoming","0500000US56041","56","041"
"3142","Washakie County, Wyoming","0500000US56043","56","043"
"3143","Weston County, Wyoming","0500000US56045","56","045"
"3144","Eastern District, American Samoa","0500000US60010","60","010"
"3145","Manu'a District, American Samoa","0500000US60020","60","020"
"3146","Western District, American Samoa","0500000US60050","60","050"
"3147","Agana Heights Municipality, Guam","0500000US66020","66","020"
"3148","Agat Municipality, Guam","0500000US66030","66","030"
"3149","Asan Municipality, Guam","0500000US66040","66","040"
"3150","Barrigada Municipality, Guam","0500000US66050","66","050"
"3151","Chalan Pago-Ordot Municipality, Guam","0500000US66060","66","060"
"3152","Dededo Municipality, Guam","0500000US66070","66","070"
"3153","Hagåtña Municipality, Guam","0500000US66075","66","075"
"3154","Inarajan Municipality, Guam","0500000US66080","66","080"
"3155","Mangilao Municipality, Guam","0500000US66090","66","090"
"3156","Merizo Municipality, Guam","0500000US66100","66","100"
"3157","Mongmong-Toto-Maite Municipality, Guam","0500000US66110","66","110"
"3158","Piti Municipality, Guam","0500000US66120","66","120"
"3159","Santa Rita Municipality, Guam","0500000US66130","66","130"
"3160","Sinajana Municipality, Guam","0500000US66140","66","140"
"3161","Talofofo Municipality, Guam","0500000US66150","66","150"
"3162","Tamuning Municipality, Guam","0500000US66160","66","160"
"3163","Umatac Municipality, Guam","0500000US66170","66","170"
"3164","Yigo Municipality, Guam","0500000US66180","66","180"
"3165","Yona Municipality, Guam","0500000US66190","66","190"
"3166","Rota Municipality, Commonwealth of the Northern Mariana Islands","0500000US69100","69","100"
"3167","Saipan Municipality, Commonwealth of the Northern Mariana Islands","0500000US69110","69","110"
"3168","Tinian Municipality, Commonwealth of the Northern Mariana Islands","0500000US69120","69","120"
"3169","Adjuntas Municipio, Puerto Rico","0500000US72001","72","001"
"3170","Aguada Municipio, Puerto Rico","0500000US72003","72","003"
"3171","Aguadilla Municipio, Puerto Rico","0500000US72005","72","005"
"3172","Aguas Buenas Municipio, Puerto Rico","0500000US72007","72","007"
"3173","Aibonito Municipio, Puerto Rico","0500000US72009","72","009"
"3174","Añasco Municipio, Puerto Rico","0500000US72011","72","011"
"3175","Arecibo Municipio, Puerto Rico","0500000US72013","72","013"
"3176","Arroyo Municipio, Puerto Rico","0500000US72015","72","015"
"3177","Barceloneta Municipio, Puerto Rico","0500000US72017","72","017"
"3178","Barranquitas Municipio, Puerto Rico","0500000US72019","72","019"
"3179","Bayamón Municipio, Puerto Rico","0500000US72021","72","021"
"3180","Cabo Rojo Municipio, Puerto Rico","0500000US72023","72","023"
"3181","Caguas Municipio, Puerto Rico","0500000US72025","72","025"
"3182","Camuy Municipio, Puerto Rico","0500000US72027","72","027"
"3183","Canóvanas Municipio, Puerto Rico","0500000US72029","72","029"
"3184","Carolina Municipio, Puerto Rico","0500000US72031","72","031"
"3185","Cataño Municipio, Puerto Rico","0500000US72033","72","033"
"3186","Cayey Municipio, Puerto Rico","0500000US72035","72","035"
"3187","Ceiba Municipio, Puerto Rico","0500000US72037","72","037"
"3188","Ciales Municipio, Puerto Rico","0500000US72039","72","039"
"3189","Cidra Municipio, Puerto Rico","0500000US72041","72","041"
"3190","Coamo Municipio, Puerto Rico","0500000US72043","72","043"
"3191","Comerío Municipio, Puerto Rico","0500000US72045","72","045"
"3192","Corozal Municipio, Puerto Rico","0500000US72047","72","047"
"3193","Culebra Municipio, Puerto Rico","0500000US72049","72","049"
"3194","Dorado Municipio, Puerto Rico","0500000US72051","72","051"
"3195","Fajardo Municipio, Puerto Rico","0500000US72053","72","053"
"3196","Florida Municipio, Puerto Rico","0500000US72054","72","054"
"3197","Guánica Municipio, Puerto Rico","0500000US72055","72","055"
"3198","Guayama Municipio, Puerto Rico","0500000US72057","72","057"
"3199","Guayanilla Municipio, Puerto Rico","0500000US72059","72","059"
"3200","Guaynabo Municipio, Puerto Rico","0500000US72061","72","061"
"3201","Gurabo Municipio, Puerto Rico","0500000US72063","72","063"
"3202","Hatillo Municipio, Puerto Rico","0500000US72065","72","065"
"3203","Hormigueros Municipio, Puerto Rico","0500000US72067","72","067"
"3204","Humacao Municipio, Puerto Rico","0500000US72069","72","069"
"3205","Isabela Municipio, Puerto Rico","0500000US72071","72","071"
"3206","Jayuya Municipio, Puerto Rico","0500000US72073","72","073"
"3207","Juana Díaz Municipio, Puerto Rico","0500000US72075","72","075"
"3208","Juncos Municipio, Puerto Rico","0500000US72077","72","077"
"3209","Lajas Municipio, Puerto Rico","0500000US72079","72","079"
"3210","Lares Municipio, Puerto Rico","0500000US72081","72","081"
"3211","Las Marías Municipio, Puerto Rico","0500000US72083","72","083"
"3212","Las Piedras Municipio, Puerto Rico","0500000US72085","72","085"
"3213","Loíza Municipio, Puerto Rico","0500000US72087","72","087"
"3214","Luquillo Municipio, Puerto Rico","0500000US72089","72","089"
"3215","Manatí Municipio, Puerto Rico","0500000US72091","72","091"
"3216","Maricao Municipio, Puerto Rico","0500000US72093","72","093"
"3217","Maunabo Municipio, Puerto Rico","0500000US72095","72","095"
"3218","Mayagüez Municipio, Puerto Rico","0500000US72097","72","097"
"3219","Moca Municipio, Puerto Rico","0500000US72099","72","099"
"3220","Morovis Municipio, Puerto Rico","0500000US72101","72","101"
"3221","Naguabo Municipio, Puerto Rico","0500000US72103","72","103"
"3222","Naranjito Municipio, Puerto Rico","0500000US72105","72","105"
"3223","Orocovis Municipio, Puerto Rico","0500000US72107","72","107"
"3224","Patillas Municipio, Puerto Rico","0500000US72109","72","109"
"3225","Peñuelas Municipio, Puerto Rico","0500000US72111","72","111"
"3226","Ponce Municipio, Puerto Rico","0500000US72113","72","113"
"3227","Quebradillas Municipio, Puerto Rico","0500000US72115","72","115"
"3228","Rincón Municipio, Puerto Rico","0500000US72117","72","117"
"3229","Río Grande Municipio, Puerto Rico","0500000US72119","72","119"
"3230","Sabana Grande Municipio, Puerto Rico","0500000US72121","72","121"
"3231","Salinas Municipio, Puerto Rico","0500000US72123","72","123"
"3232","San Germán Municipio, Puerto Rico","0500000US72125","72","125"
"3233","San Juan Municipio, Puerto Rico","0500000US72127","72","127"
"3234","San Lorenzo Municipio, Puerto Rico","0500000US72129","72","129"
"3235","San Sebastián Municipio, Puerto Rico","0500000US72131","72","131"
"3236","Santa Isabel Municipio, Puerto Rico","0500000US72133","72","133"
"3237","Toa Alta Municipio, Puerto Rico","0500000US72135","72","135"
"3238","Toa Baja Municipio, Puerto Rico","0500000US72137","72","137"
"3239","Trujillo Alto Municipio, Puerto Rico","0500000US72139","72","139"
"3240","Utuado Municipio, Puerto Rico","0500000US72141","72","141"
"3241","Vega Alta Municipio, Puerto Rico","0500000US72143","72","143"
"3242","Vega Baja Municipio, Puerto Rico","0500000US72145","72","145"
